task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
68	3d/c73924	27439836	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_20000-kaiju|43_A47)	CACHED	0	2026-05-23 04:29:21.821	3h 52m	36m 9s	3002.5%	21.9 GB	23.9 GB	38.8 GB	105.7 MB
64	b7/ff2989	27439664	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|40_A49)	CACHED	0	2026-05-23 04:01:20.624	3h 21m 1s	3h 20m 18s	99.7%	35.5 MB	54 MB	14.7 GB	5 GB
78	11/3bf8df	27440954	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|52_A48)	CACHED	0	2026-05-23 05:58:21.710	5h 39m 1s	5h 37m 59s	99.7%	37.6 MB	54.4 MB	24.6 GB	8.4 GB
60	91/a42f81	27439501	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|24_A46)	CACHED	0	2026-05-23 03:20:20.774	2h 52m	2h 44m	100.2%	36.8 MB	53.8 MB	11.3 GB	3.9 GB
57	e6/eafe48	27439662	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_20000-sylph|40_A49)	CACHED	0	2026-05-23 04:01:20.379	3h 9m 1s	3m 35s	103.4%	5 GB	7 GB	16.5 GB	12.3 KB
48	40/af6c5a	27439494	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:METACACHE_QUERY (benchmark_20000-metacache|24_A46)	CACHED	0	2026-05-23 03:20:19.703	2h 15m	4m 51s	5551.4%	59.2 GB	66.1 GB	61.8 GB	85.8 MB
79	69/7dcfd7	27440580	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|52_A48)	CACHED	0	2026-05-23 05:42:21.418	3h 20m 1s	1h 15m 49s	1225.5%	15.1 GB	25.6 GB	97.3 GB	18.4 GB
52	1d/40d2ce	27439660	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_20000-diamond|40_A49)	CACHED	0	2026-05-23 04:01:20.160	12h 43m 4s	9h 54m	2572.0%	19 GB	22.2 GB	913.2 GB	684.5 GB
50	a0/603927	27439708	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|35_A50)	CACHED	0	2026-05-23 04:10:21.346	4h 2m 1s	49m 12s	1156.3%	12.9 GB	22.9 GB	68.2 GB	11 GB
51	42/319c7c	27439497	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|24_A46)	CACHED	0	2026-05-23 03:20:20.098	3h 8m 1s	35m 39s	1158.8%	11.6 GB	22.2 GB	54.4 GB	7.8 GB
58	fd/143832	27439659	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|40_A49)	CACHED	0	2026-05-23 04:01:20.024	3h 25m 1s	51m 52s	1342.2%	12.5 GB	22.5 GB	63.9 GB	9.6 GB
56	1e/cc1971	27439710	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PREPLONG (benchmark_30000-motus|35_A50)	CACHED	0	2026-05-23 04:10:21.571	3h 41m	3h 36m 24s	99.7%	36.1 MB	54.2 MB	15.7 GB	5.4 GB
42	e0/ad282a	27439705	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU (benchmark_20000-kaiju|35_A50)	CACHED	0	2026-05-23 04:10:20.968	3h 41m 1s	33m 1s	2996.4%	21.9 GB	23.8 GB	34.8 GB	84.2 MB
41	b7/3637e4	27439709	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_20000-diamond|35_A50)	CACHED	0	2026-05-23 04:10:21.463	13h 34m 3s	10h 17m 59s	2532.0%	19.1 GB	22.7 GB	1 TB	780.6 GB
45	f4/175cd4	27439499	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_20000-diamond|24_A46)	CACHED	0	2026-05-23 03:20:20.528	9h 20m 3s	6h 41m 56s	2567.3%	19 GB	22.2 GB	720.2 GB	530.5 GB
62	86/ed24df	27439834	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_20000-diamond|43_A47)	CACHED	0	2026-05-23 04:29:21.614	15h 26m 3s	12h 22m 3s	2587.7%	19.1 GB	22.7 GB	1.3 TB	1003 GB
69	24/e85fd4	27439833	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|43_A47)	CACHED	0	2026-05-23 04:29:21.503	4h 9m 1s	1h 6m 33s	1286.6%	14 GB	24.1 GB	81.4 GB	14.5 GB
86	86/e72013	27440567	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_20000-sylph|24_A46)	CACHED	0	2026-05-23 05:30:21.253	58.9s	7s	86.2%	68.1 MB	1.7 GB	36.6 MB	9.3 KB
87	09/8bb413	27457408	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_20000-sylph|43_A47)	COMPLETED	0	2026-05-23 22:11:32.748	48.2s	5s	103.0%	70.5 MB	1.7 GB	36.6 MB	14.6 KB
82	52/5c5ebe	27457405	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_20000-kaiju|40_A49)	COMPLETED	0	2026-05-23 22:11:32.218	48.7s	5s	99.1%	600.2 MB	608.1 MB	551.5 MB	891.6 KB
88	91/5358cd	27457406	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_20000-sylph|35_A50)	COMPLETED	0	2026-05-23 22:11:32.418	48.5s	5s	102.5%	70.7 MB	1.7 GB	36.6 MB	12.5 KB
85	55/8acbb1	27457412	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_20000-kaiju|24_A46)	COMPLETED	0	2026-05-23 22:11:33.217	47.8s	4s	90.3%	599.8 MB	608 MB	521 MB	1.8 MB
92	f2/a5663a	27457414	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_20000-kaiju|43_A47)	COMPLETED	0	2026-05-23 22:11:33.433	47.6s	5s	98.7%	600.2 MB	608.1 MB	568.5 MB	898.1 KB
84	dc/87aec9	27457407	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_20000-kaiju|40_A49)	COMPLETED	0	2026-05-23 22:11:32.590	48.3s	4s	97.0%	599.7 MB	608 MB	551.5 MB	1.9 MB
97	07/2ed91d	27457415	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_20000-sylph|40_A49)	COMPLETED	0	2026-05-23 22:11:33.560	47.4s	6s	84.8%	65.3 MB	1.7 GB	36.6 MB	11.8 KB
90	7d/33ceee	27457411	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_20000-kaiju|52_A48)	COMPLETED	0	2026-05-23 22:11:33.107	47.8s	4s	97.3%	601.5 MB	608 MB	592.1 MB	1.9 MB
83	ef/241e1e	27457409	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_20000-kaiju|24_A46)	COMPLETED	0	2026-05-23 22:11:32.879	48s	5s	96.8%	601.1 MB	608.1 MB	521 MB	869.7 KB
89	78/0db2e0	27457410	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_20000-kaiju|52_A48)	COMPLETED	0	2026-05-23 22:11:32.991	48s	6s	98.9%	601.3 MB	609.6 MB	592.1 MB	911.7 KB
94	e6/a4cfcd	27457413	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_20000-kaiju|43_A47)	COMPLETED	0	2026-05-23 22:11:33.318	47.7s	3s	97.3%	600.7 MB	608 MB	568.5 MB	1.9 MB
99	fc/82300d	27457421	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_20000-kaiju|35_A50)	COMPLETED	0	2026-05-23 22:11:34.260	46.8s	4s	97.2%	601.3 MB	608 MB	547.1 MB	1.8 MB
98	eb/a012ae	27457422	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KAIJU_KAIJU2TABLE_SINGLE (benchmark_20000-kaiju|35_A50)	COMPLETED	0	2026-05-23 22:11:34.375	46.7s	5s	99.1%	600.4 MB	608.1 MB	547.1 MB	888.3 KB
73	3f/064541	27457395	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_20000-diamond|52_A48)	ABORTED	-	2026-05-23 22:11:30.023	-	-	-	-	-	-	-
77	74/eefa08	27457396	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_20000-centrifuge|52_A48)	ABORTED	-	2026-05-23 22:11:30.319	-	-	-	-	-	-	-
70	5c/83ae26	27457398	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_20000-kraken2|kraken2|40_A49)	ABORTED	-	2026-05-23 22:11:30.622	-	-	-	-	-	-	-
75	66/857c13	27457400	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPH_PROFILE (benchmark_20000-sylph|52_A48)	ABORTED	-	2026-05-23 22:11:30.918	-	-	-	-	-	-	-
80	12/108e76	27457401	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_20000-kraken2|kraken2|52_A48)	ABORTED	-	2026-05-23 22:11:31.188	-	-	-	-	-	-	-
72	b8/45082b	27457402	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_20000-kraken2|kraken2|43_A47)	ABORTED	-	2026-05-23 22:11:31.432	-	-	-	-	-	-	-
61	07/678a24	27457403	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_20000-kraken2|kraken2|35_A50)	ABORTED	-	2026-05-23 22:11:31.720	-	-	-	-	-	-	-
66	c4/044903	27457404	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_20000-kraken2|kraken2|24_A46)	ABORTED	-	2026-05-23 22:11:32.018	-	-	-	-	-	-	-
81	f0/dc8199	27457416	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKENUNIQ_PRELOADEDKRAKENUNIQ (benchmark_20000-krakenuniq|1)	ABORTED	-	2026-05-23 22:11:33.680	-	-	-	-	-	-	-
95	02/cc2736	27457417	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|52_A48)	ABORTED	-	2026-05-23 22:11:33.795	-	-	-	-	-	-	-
93	c2/e104a2	27457418	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|40_A49)	ABORTED	-	2026-05-23 22:11:33.908	-	-	-	-	-	-	-
91	af/597be0	27457419	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|43_A47)	ABORTED	-	2026-05-23 22:11:34.019	-	-	-	-	-	-	-
96	d5/c16d0b	27457420	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|24_A46)	ABORTED	-	2026-05-23 22:11:34.146	-	-	-	-	-	-	-
100	da/5947e2	27457423	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|35_A50)	ABORTED	-	2026-05-23 22:11:34.489	-	-	-	-	-	-	-
