task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
107	c4/3c3348	27380871	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KAIJU_KAIJU2KRONA (benchmark_2000-kaiju|52_A48)	COMPLETED	0	2026-05-21 08:26:56.657	58.7s	4s	76.4%	601.1 MB	607.4 MB	589.7 MB	259.1 KB
105	eb/10d162	27380870	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:SYLPHTAX_TAXPROF (benchmark_2000-sylph|52_A48)	COMPLETED	0	2026-05-21 08:26:56.542	3m 59s	7s	86.1%	88.1 MB	1.7 GB	36.6 MB	3.5 KB
83	3e/030f32	27368842	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKEN2_KRAKEN2 (benchmark_2000-kraken2|kraken2|52_A48)	COMPLETED	0	2026-05-21 00:49:50.544	7h 49m 5s	11m 13s	421.7%	26.9 GB	27.6 GB	68.6 GB	1.7 GB
108	0d/66e090	27381107	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (52_A48)	COMPLETED	0	2026-05-21 08:38:56.517	58.9s	1s	26.1%	1.1 MB	5.4 MB	1.9 MB	592.4 KB
61	1c/4aa5a4	27365207	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_2000-diamond|35_A50)	COMPLETED	0	2026-05-20 22:33:46.782	10h 18m 9s	1h 18m 56s	2100.8%	18.2 GB	21.9 GB	149.6 GB	108.7 GB
86	ac/2a0728	27371317	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:KRAKENUNIQ_PRELOADEDKRAKENUNIQ (benchmark_2000-krakenuniq|1)	COMPLETED	0	2026-05-21 02:35:50.607	6h 44m 5s	27m 24s	2453.7%	58.8 GB	60.9 GB	86.6 GB	1.5 GB
40	f2/b8fb23	27371568	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_2000-centrifuge|40_A49)	COMPLETED	0	2026-05-21 02:47:50.766	6h 42m 5s	9m 35s	2939.5%	2.4 GB	4.2 GB	33 GB	223.9 MB
109	7e/fe3f9c	27382318	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_2000-centrifuge|40_A49)	COMPLETED	0	2026-05-21 09:29:56.370	59.6s	23s	94.5%	10.1 MB	19.8 MB	306.8 MB	501.3 KB
110	ea/d48ffe	27382367	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (40_A49)	COMPLETED	0	2026-05-21 09:30:57.111	58.8s	1s	14.1%	2.2 MB	5.4 MB	1.7 MB	272.6 KB
104	93/4cfef0	27379241	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MOTUS_PROFILE (benchmark_30000-motus|52_A48)	COMPLETED	0	2026-05-21 07:40:56.004	2h 1m	1h 59m 48s	602.2%	15.8 GB	16.1 GB	69.7 GB	58.1 GB
82	e1/be826b	27368841	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:MELON (benchmark_30000-melon|52_A48)	COMPLETED	0	2026-05-21 00:49:50.088	8h 52m 6s	1h 15m 1s	1219.5%	15.1 GB	25.6 GB	97.3 GB	18.4 GB
49	a5/0eb90f	27382317	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_2000-centrifuge|43_A47)	COMPLETED	0	2026-05-21 09:29:56.232	26m	12m 59s	2932.3%	2.5 GB	4.2 GB	43.6 GB	267.8 MB
111	f0/78791f	27383208	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_2000-centrifuge|43_A47)	COMPLETED	0	2026-05-21 09:55:56.563	59.6s	28s	94.6%	12.4 MB	19.9 MB	350.7 MB	505.5 KB
112	81/9ee2f1	27383274	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (43_A47)	COMPLETED	0	2026-05-21 09:56:57.288	58.8s	1s	18.7%	2.2 MB	5.4 MB	1.7 MB	275.4 KB
67	aa/e7764f	27383203	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_2000-centrifuge|35_A50)	COMPLETED	0	2026-05-21 09:55:56.462	19m	13m 53s	2957.4%	2.4 GB	4.2 GB	35.3 GB	214.1 MB
113	8c/934ad1	27383978	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_2000-centrifuge|35_A50)	COMPLETED	0	2026-05-21 10:14:56.613	59.6s	23s	92.2%	10.1 MB	19.8 MB	297 MB	502 KB
114	8d/d358e4	27383987	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (35_A50)	COMPLETED	0	2026-05-21 10:15:56.464	59.8s	1s	21.5%	1.1 MB	5.4 MB	1.7 MB	273.1 KB
84	2c/2e7089	27383977	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_CENTRIFUGE (benchmark_2000-centrifuge|52_A48)	COMPLETED	0	2026-05-21 10:14:56.468	24m	20m 2s	2945.3%	2.5 GB	4.2 GB	53.9 GB	327.6 MB
116	15/e6708c	27384666	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:KAIJU_KAIJU2TABLE_COMBINED (benchmark_2000-kaiju)	COMPLETED	0	2026-05-21 10:38:56.705	3m	12s	80.2%	601.2 MB	607.7 MB	920.1 MB	502.2 KB
115	4e/10e07b	27384665	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:CENTRIFUGE_KREPORT (benchmark_2000-centrifuge|52_A48)	COMPLETED	0	2026-05-21 10:38:56.592	4m	34s	95.7%	10.1 MB	21.6 MB	410.5 MB	512.5 KB
117	8f/da8cdb	27384825	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRAKENTOOLS_KREPORT2KRONA (52_A48)	COMPLETED	0	2026-05-21 10:42:58.308	58.1s	1s	22.8%	2.2 MB	5.4 MB	1.7 MB	282.2 KB
80	34/f7cf50	27369105	NFCORE_TAXPROFILER:TAXPROFILER:PROFILING:DIAMOND_BLASTX (benchmark_2000-diamond|52_A48)	COMPLETED	0	2026-05-21 01:00:48.865	9h 48m 8s	2h 9m 52s	2062.2%	18.2 GB	22 GB	238.7 GB	175.3 GB
124	85/9ebbd0	27385172	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:SYLPHTAX_MERGE (benchmark_2000-sylph)	COMPLETED	0	2026-05-21 10:48:57.353	59.3s	6s	56.3%	77.8 MB	402.8 MB	36.6 MB	1.5 KB
127	bc/52a17c	27385173	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRONA_KTIMPORTTEXT (benchmark_2000-centrifuge)	COMPLETED	0	2026-05-21 10:48:57.483	59.1s	1.4s	25.0%	6.8 MB	23.1 MB	2.2 MB	872.5 KB
125	71/197fec	27385175	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRONA_KTIMPORTTEXT (benchmark_2000-kraken2)	COMPLETED	0	2026-05-21 10:48:57.792	58.9s	1.8s	33.3%	18 MB	33.8 MB	3.7 MB	1.5 MB
122	b0/5fce10	27385176	NFCORE_TAXPROFILER:TAXPROFILER:VISUALIZATION_KRONA:KRONA_KTIMPORTTEXT (benchmark_2000-kaiju)	COMPLETED	0	2026-05-21 10:48:57.906	58.9s	1.3s	27.6%	9 MB	23.2 MB	2.2 MB	752.9 KB
119	a4/bdc5df	27385174	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (kaiju|benchmark_2000-kaiju)	COMPLETED	0	2026-05-21 10:48:57.601	1m 59s	27s	75.3%	2.6 GB	3.1 GB	527.2 MB	32.8 KB
123	f6/8e9970	27385177	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (centrifuge|benchmark_2000-centrifuge)	COMPLETED	0	2026-05-21 10:48:58.027	1m 59s	24s	80.2%	2 GB	2.5 GB	527.9 MB	91.5 KB
121	35/6f5202	27385178	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (diamond|benchmark_2000-diamond)	COMPLETED	0	2026-05-21 10:48:58.156	1m 58s	38s	90.6%	4.2 GB	4.7 GB	1.1 GB	52.7 KB
120	3e/25b97c	27385179	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (kraken2|benchmark_2000-kraken2)	COMPLETED	0	2026-05-21 10:48:58.277	1m 58s	22s	89.9%	2.2 GB	2.7 GB	529.1 MB	196.3 KB
126	19/f58d87	27385180	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (krakenuniq|benchmark_2000-krakenuniq)	COMPLETED	0	2026-05-21 10:48:58.400	1m 58s	22s	87.3%	2.1 GB	2.6 GB	527.9 MB	66.6 KB
118	da/7f18be	27385181	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:TAXPASTA_MERGE (motus|benchmark_30000-motus)	COMPLETED	0	2026-05-21 10:48:58.518	1m 58s	23s	87.0%	2.2 GB	2.6 GB	536.8 MB	3.2 KB
130	46/a72701	27385183	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:KRAKENTOOLS_COMBINEKREPORTS_KRAKEN (1)	COMPLETED	0	2026-05-21 10:48:58.806	1m 58s	1s	69.2%	2.2 MB	5.4 MB	3.8 MB	862.3 KB
129	79/c4cf28	27385182	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:KRAKENTOOLS_COMBINEKREPORTS_CENTRIFUGE (1)	COMPLETED	0	2026-05-21 10:48:58.686	1m 58s	1s	33.4%	2.2 MB	5.4 MB	2.6 MB	394.9 KB
128	a2/169e9d	27385184	NFCORE_TAXPROFILER:TAXPROFILER:STANDARDISATION_PROFILES:MOTUS_MERGE (benchmark_30000-motus)	COMPLETED	0	2026-05-21 10:48:58.922	1m 58s	1s	23.6%	19.1 MB	37.4 MB	15.9 MB	4.5 MB
131	13/cceae3	27385327	NFCORE_TAXPROFILER:TAXPROFILER:MULTIQC	COMPLETED	0	2026-05-21 10:50:57.484	1m 59s	50.8s	19.7%	1 GB	11.4 GB	242.6 MB	51.3 MB
